Time Start, Time End, x, y, Qx, Qy
1670598750823, 1670598750851, 395.82034126545693, 813.0195561008388, 420.0, 840.0
1670598750872, 1670598750888, 587.6294274285726, 691.9288492172876, 600.0, 720.0
1670598750896, 1670598750916, 575.5438939719925, 692.0564110850798, 600.0, 720.0
1670598750920, 1670598750937, 575.5438939719925, 692.0564110850798, 600.0, 720.0
1670598750951, 1670598750985, 575.5438939719925, 692.0564110850798, 600.0, 720.0
1670598751004, 1670598751008, 587.6294274285726, 691.9288492172876, 600.0, 720.0
1670598751031, 1670598751041, 270.39594553014336, 926.5991218666773, 300.0, 900.0
1670598751055, 1670598751073, 270.39594553014336, 926.5991218666773, 300.0, 900.0
1670598751086, 1670598751146, 832.0508938780264, 569.4824898331755, 840.0, 540.0
1670598751162, 1670598751183, 832.0508938780264, 569.4824898331755, 840.0, 540.0
1670598751190, 1670598751235, 270.03972263343405, 942.2657877168867, 300.0, 960.0
1670598751237, 1670598751296, 270.03972263343405, 942.2657877168867, 300.0, 960.0
1670598751312, 1670598751360, 283.5846740439604, 942.772333791787, 300.0, 960.0
1670598751370, 1670598751405, 313.1799483349795, 944.7511301461947, 300.0, 960.0
1670598751417, 1670598751443, 310.47766454028397, 926.9030309934865, 300.0, 900.0
1670598751448, 1670598751476, 310.47766454028397, 926.9030309934865, 300.0, 900.0
1670598751494, 1670598751503, 329.55906101232097, 946.321499701282, 300.0, 960.0
1670598751522, 1670598751530, 646.8084235721099, 712.4829428446168, 660.0, 720.0
1670598751538, 1670598751556, 646.8084235721099, 712.4829428446168, 660.0, 720.0
1670598751566, 1670598751607, 646.8084235721099, 712.4829428446168, 660.0, 720.0
1670598751614, 1670598751646, 646.8084235721099, 712.4829428446168, 660.0, 720.0
1670598751649, 1670598751672, 664.554654361376, 714.7209568264915, 660.0, 720.0
1670598751675, 1670598751730, 683.9278809908324, 717.5200492421204, 660.0, 720.0
1670598751742, 1670598751758, 705.284283631509, 720.9990151438675, 720.0, 720.0
1670598751766, 1670598751781, 695.4679372060648, 698.5856135627384, 720.0, 720.0
1670598751785, 1670598751806, 716.5044230880867, 701.2451255366402, 720.0, 720.0
1670598751814, 1670598751834, 779.7429213439877, 660.5553597219726, 780.0, 660.0
1670598751843, 1670598751858, 779.7429213439877, 660.5553597219726, 780.0, 660.0
1670598751867, 1670598751884, 810.8797640615066, 639.9789659703736, 840.0, 660.0
1670598751894, 1670598751910, 810.8797640615066, 639.9789659703736, 840.0, 660.0
1670598751919, 1670598751936, 810.8797640615066, 639.9789659703736, 840.0, 660.0
1670598751943, 1670598751960, 810.8797640615066, 639.9789659703736, 840.0, 660.0
1670598751966, 1670598751986, 852.5586457209621, 602.3341849066333, 840.0, 600.0
1670598751992, 1670598752013, 859.8415774895426, 597.1109181283564, 840.0, 600.0
1670598752016, 1670598752034, 864.7952237377375, 593.2727209137818, 840.0, 600.0
1670598752043, 1670598752062, 864.7952237377375, 593.2727209137818, 840.0, 600.0
1670598752071, 1670598752085, 864.7952237377375, 593.2727209137818, 840.0, 600.0
1670598752093, 1670598752114, 882.7368779138682, 572.3552105880701, 900.0, 600.0
1670598752122, 1670598752135, 882.7368779138682, 572.3552105880701, 900.0, 600.0
1670598752145, 1670598752162, 852.9888289713132, 509.67708656509535, 840.0, 480.0
1670598752170, 1670598752197, 852.9888289713132, 509.67708656509535, 840.0, 480.0
1670598752198, 1670598752223, 846.3276040892739, 491.74778229902216, 840.0, 480.0
1670598752224, 1670598752257, 846.3276040892739, 491.74778229902216, 840.0, 480.0
1670598752261, 1670598752279, 846.3276040892739, 491.74778229902216, 840.0, 480.0
1670598752286, 1670598752311, 846.3276040892739, 491.74778229902216, 840.0, 480.0
1670598752314, 1670598752372, 852.1160680159265, 508.7398317768423, 840.0, 480.0
1670598752378, 1670598752401, 852.1160680159265, 508.7398317768423, 840.0, 480.0
1670598752408, 1670598752463, 851.1512411670631, 507.90261889113225, 840.0, 480.0
1670598752463, 1670598752504, 859.9398523501967, 526.9632623277573, 840.0, 540.0
1670598752506, 1670598752552, 861.7264156833762, 566.7539051529902, 840.0, 540.0
1670598752557, 1670598752588, 868.8715979348676, 553.9403080296986, 840.0, 540.0
1670598752590, 1670598752619, 868.8715979348676, 553.9403080296986, 840.0, 540.0
1670598752629, 1670598752640, 868.8715979348676, 553.9403080296986, 840.0, 540.0
1670598752658, 1670598752670, 895.4816506939691, 602.1763360568027, 900.0, 600.0
1670598752687, 1670598752715, 895.4816506939691, 602.1763360568027, 900.0, 600.0
1670598752718, 1670598752743, 842.9238982414216, 495.18134228925663, 840.0, 480.0
1670598752760, 1670598752771, 836.9424786645214, 477.8992341631429, 840.0, 480.0
1670598752786, 1670598752796, 836.9424786645214, 477.8992341631429, 840.0, 480.0
1670598752799, 1670598752819, 828.054056399949, 445.4899890522111, 840.0, 420.0
1670598752830, 1670598752866, 831.2532307794489, 445.6537459415428, 840.0, 420.0
1670598752871, 1670598752897, 826.8217576540032, 435.21714406487916, 840.0, 420.0
1670598752897, 1670598752939, 824.9546601795618, 419.9883182642595, 840.0, 420.0
1670598752944, 1670598752999, 818.2379766505029, 361.1298486710962, 840.0, 360.0
1670598753005, 1670598753039, 818.2379766505029, 361.1298486710962, 840.0, 360.0
1670598753052, 1670598753078, 819.3890961349088, 346.1716495494933, 840.0, 360.0
1670598753084, 1670598753119, 819.3890961349088, 346.1716495494933, 840.0, 360.0
1670598753134, 1670598753152, 819.3890961349088, 346.1716495494933, 840.0, 360.0
1670598753167, 1670598753191, 813.6525839949821, 332.3011433162897, 840.0, 360.0
1670598753195, 1670598753216, 812.5088305194987, 347.2415174610415, 840.0, 360.0
1670598753230, 1670598753266, 812.5088305194987, 347.2415174610415, 840.0, 360.0
1670598753273, 1670598753322, 816.8544144126304, 337.0572625116449, 840.0, 360.0
1670598753327, 1670598753344, 816.8544144126304, 337.0572625116449, 840.0, 360.0
1670598753352, 1670598753369, 816.8544144126304, 337.0572625116449, 840.0, 360.0
1670598753384, 1670598753399, 806.1847510131774, 330.15252747691875, 780.0, 360.0
1670598753408, 1670598753437, 813.1125625132787, 328.97457385552497, 840.0, 300.0
1670598753452, 1670598753464, 813.6087181327173, 314.3202402894168, 840.0, 300.0
1670598753474, 1670598753497, 806.0949871193272, 315.764462189569, 780.0, 300.0
1670598753500, 1670598753523, 791.5183468460397, 341.2317022374832, 780.0, 360.0
1670598753541, 1670598753548, 793.5480485746157, 332.27047363364136, 780.0, 360.0
1670598753569, 1670598753582, 793.5480485746157, 332.27047363364136, 780.0, 360.0
1670598753590, 1670598753618, 795.0967473273806, 346.1203314798415, 780.0, 360.0
1670598753619, 1670598753643, 795.0967473273806, 346.1203314798415, 780.0, 360.0
1670598753651, 1670598753667, 797.096358177511, 359.9948680368394, 780.0, 360.0
1670598753675, 1670598753692, 797.096358177511, 359.9948680368394, 780.0, 360.0
1670598753702, 1670598753719, 797.096358177511, 359.9948680368394, 780.0, 360.0
1670598753727, 1670598753773, 798.8063808225012, 351.5024254237515, 780.0, 360.0
1670598753775, 1670598753798, 796.8067699723708, 337.62788886675355, 780.0, 360.0
1670598753799, 1670598753827, 796.8067699723708, 337.62788886675355, 780.0, 360.0
1670598753848, 1670598753854, 796.8067699723708, 337.62788886675355, 780.0, 360.0
1670598753873, 1670598753879, 801.3438024446161, 337.50752960499585, 780.0, 360.0
1670598753887, 1670598753906, 801.3438024446161, 337.50752960499585, 780.0, 360.0
1670598753916, 1670598753935, 801.3438024446161, 337.50752960499585, 780.0, 360.0
1670598753947, 1670598753952, 808.095804142333, 336.50121431886487, 780.0, 360.0
1670598753966, 1670598753979, 808.095804142333, 336.50121431886487, 780.0, 360.0
1670598753993, 1670598754008, 810.3838325081638, 328.2021694401698, 840.0, 300.0
1670598754024, 1670598754035, 810.3838325081638, 328.2021694401698, 840.0, 300.0
1670598754046, 1670598754051, 810.5590623144374, 342.4892981743457, 840.0, 360.0
1670598754073, 1670598754079, 810.5590623144374, 342.4892981743457, 840.0, 360.0
1670598754097, 1670598754109, 810.5590623144374, 342.4892981743457, 840.0, 360.0
1670598754121, 1670598754135, 803.4939864709056, 372.1766961736612, 780.0, 360.0
1670598754151, 1670598754158, 803.4939864709056, 372.1766961736612, 780.0, 360.0
1670598754176, 1670598754185, 794.8485582025035, 373.24454059353536, 780.0, 360.0
1670598754199, 1670598754211, 795.520326956304, 387.3429048618379, 780.0, 360.0
1670598754229, 1670598754238, 795.520326956304, 387.3429048618379, 780.0, 360.0
1670598754254, 1670598754266, 795.520326956304, 387.3429048618379, 780.0, 360.0
1670598754282, 1670598754324, 794.8485582025035, 373.24454059353536, 780.0, 360.0
1670598754337, 1670598754378, 794.8485582025035, 373.24454059353536, 780.0, 360.0
1670598754380, 1670598754408, 789.1392185321122, 373.8166361791864, 780.0, 360.0
1670598754418, 1670598754434, 789.1392185321122, 373.8166361791864, 780.0, 360.0
1670598754443, 1670598754504, 790.1919623958709, 387.82573640558644, 780.0, 360.0
1670598754508, 1670598754532, 790.1919623958709, 387.82573640558644, 780.0, 360.0
1670598754534, 1670598754556, 799.3686703935366, 386.94861885174817, 780.0, 360.0
1670598754574, 1670598754585, 799.3686703935366, 386.94861885174817, 780.0, 360.0
1670598754596, 1670598754609, 799.3686703935366, 386.94861885174817, 780.0, 360.0
1670598754623, 1670598754635, 799.3686703935366, 386.94861885174817, 780.0, 360.0
1670598754651, 1670598754663, 799.3686703935366, 386.94861885174817, 780.0, 360.0
1670598754681, 1670598754690, 799.3686703935366, 386.94861885174817, 780.0, 360.0
1670598754705, 1670598754715, 799.3686703935366, 386.94861885174817, 780.0, 360.0
1670598754733, 1670598754762, 806.9674464632401, 394.3528084923142, 780.0, 420.0
1670598754785, 1670598754815, 806.9674464632401, 394.3528084923142, 780.0, 420.0
1670598754823, 1670598754842, 806.9674464632401, 394.3528084923142, 780.0, 420.0
1670598754847, 1670598754869, 804.8013071103169, 379.95008461886493, 780.0, 360.0
1670598754871, 1670598754898, 803.1545670165051, 365.7335472997912, 780.0, 360.0
